transaction_id,project_id,transaction_date,posting_date,transaction_type,hours,wip_amount,wip_status,write_up_down,billed_amount,invoice_id,created_at_utc
TXN-50848,PRJ-1020,2026-01-13,2026-01-13,LABOR,8.0,1680.0,2,26.0,1706.0,INV-9057,2026-01-13T21:25:00Z
TXN-51518,PRJ-1035,2026-01-21,2026-01-22,LABOR,6.0,720.0,2,52.0,772.0,INV-9098,2026-01-22T15:24:00Z
TXN-50499,PRJ-1012,2026-02-09,2026-02-10,EXPENSE,0.0,804.0,2,44.0,848.0,INV-9034,2026-02-10T18:54:00Z
TXN-51260,PRJ-1029,2026-02-07,2026-02-08,EXPENSE,0.0,1484.0,2,-57.0,1427.0,INV-9081,2026-02-08T14:17:00Z
TXN-50295,PRJ-1007,2026-02-24,2026-02-26,LABOR,20.0,3500.0,0,0.0,0.0,,2026-02-26T13:16:00Z
TXN-51317,PRJ-1030,2026-02-03,2026-02-03,LABOR,22.0,5500.0,2,-716.0,4784.0,INV-9084,2026-02-03T16:05:00Z
TXN-50224,PRJ-1006,2026-01-03,2026-01-04,LABOR,12.0,1800.0,2,-41.0,1759.0,INV-9015,2026-01-04T14:29:00Z
TXN-50996,PRJ-1023,2026-02-09,2026-02-09,LABOR,18.0,3780.0,2,-191.0,3589.0,INV-9066,2026-02-09T15:59:00Z
TXN-51213,PRJ-1028,2026-02-04,2026-02-06,LABOR,18.0,2160.0,2,50.0,2210.0,INV-9078,2026-02-06T21:27:00Z
TXN-50615,PRJ-1015,2026-01-25,2026-01-25,EXPENSE,0.0,198.0,0,0.0,0.0,,2026-01-25T19:21:00Z
TXN-50401,PRJ-1010,2026-01-06,2026-01-07,LABOR,10.0,2100.0,2,-23.0,2077.0,INV-9027,2026-01-07T18:40:00Z
TXN-51236,PRJ-1028,2026-03-19,2026-03-19,EXPENSE,0.0,441.0,0,0.0,0.0,,2026-03-19T15:21:00Z
TXN-51640,PRJ-1038,2026-02-04,2026-02-06,LABOR,22.0,3300.0,2,-331.0,2969.0,INV-9106,2026-02-06T16:36:00Z
TXN-50513,PRJ-1012,2026-03-06,2026-03-08,LABOR,10.0,1200.0,0,0.0,0.0,,2026-03-08T14:06:00Z
TXN-50834,PRJ-1019,2026-03-21,2026-03-21,LABOR,20.0,1900.0,0,0.0,0.0,,2026-03-21T20:30:00Z
TXN-51340,PRJ-1031,2026-01-06,2026-01-07,LABOR,10.0,1200.0,2,-233.0,967.0,INV-9086,2026-01-07T14:54:00Z
TXN-51224,PRJ-1028,2026-03-04,2026-03-05,LABOR,10.0,950.0,0,0.0,0.0,,2026-03-05T15:58:00Z
TXN-50024,PRJ-1001,2026-03-13,2026-03-15,LABOR,8.0,1200.0,0,0.0,0.0,,2026-03-15T22:07:00Z
TXN-50801,PRJ-1019,2026-01-07,2026-01-07,LABOR,8.0,1200.0,0,0.0,0.0,,2026-01-07T16:31:00Z
TXN-50200,PRJ-1005,2026-03-19,2026-03-19,EXPENSE,0.0,901.0,0,0.0,0.0,,2026-03-19T20:14:00Z
TXN-50306,PRJ-1007,2026-03-16,2026-03-16,LABOR,6.0,570.0,0,0.0,0.0,,2026-03-16T18:56:00Z
TXN-50246,PRJ-1006,2026-03-16,2026-03-16,LABOR,4.0,600.0,0,0.0,0.0,,2026-03-16T17:47:00Z
TXN-51114,PRJ-1026,2026-01-25,2026-01-26,EXPENSE,0.0,2112.0,2,-50.0,2062.0,INV-9073,2026-01-26T16:38:00Z
TXN-50468,PRJ-1011,2026-03-15,2026-03-15,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-15T20:10:00Z
TXN-50021,PRJ-1001,2026-02-19,2026-02-20,LABOR,22.0,2090.0,0,0.0,0.0,,2026-02-20T16:07:00Z
TXN-50378,PRJ-1009,2026-02-13,2026-02-15,LABOR,20.0,5000.0,2,378.0,5378.0,INV-9025,2026-02-15T16:21:00Z
TXN-51050,PRJ-1024,2026-03-27,2026-03-28,LABOR,18.0,2700.0,0,0.0,0.0,,2026-03-28T20:48:00Z
TXN-51147,PRJ-1026,2026-03-18,2026-03-18,LABOR,18.0,2160.0,0,0.0,0.0,,2026-03-18T20:14:00Z
TXN-50404,PRJ-1010,2026-01-02,2026-01-04,LABOR,14.0,2100.0,2,-56.0,2044.0,INV-9027,2026-01-04T20:55:00Z
TXN-50226,PRJ-1006,2026-01-09,2026-01-10,LABOR,4.0,600.0,0,0.0,0.0,,2026-01-10T19:57:00Z
TXN-50650,PRJ-1015,2026-03-05,2026-03-07,LABOR,6.0,1050.0,2,-9.0,1041.0,INV-9044,2026-03-07T17:35:00Z
TXN-51766,PRJ-1021,2026-03-31,2026-04-03,LABOR,12.0,2100.0,0,0.0,0.0,,2026-04-03T16:21:00Z
TXN-51400,PRJ-1032,2026-02-26,2026-02-27,LABOR,16.0,1520.0,0,0.0,0.0,,2026-02-27T16:43:00Z
TXN-51035,PRJ-1024,2026-02-17,2026-02-17,EXPENSE,0.0,1068.0,0,0.0,0.0,,2026-02-17T22:20:00Z
TXN-51072,PRJ-1025,2026-01-22,2026-01-24,LABOR,4.0,480.0,0,0.0,0.0,,2026-01-24T13:40:00Z
TXN-51466,PRJ-1033,2026-03-21,2026-03-23,LABOR,10.0,2100.0,2,168.0,2268.0,INV-9094,2026-03-23T20:20:00Z
TXN-50604,PRJ-1014,2026-03-15,2026-03-17,LABOR,12.0,2100.0,2,-119.0,1981.0,INV-9041,2026-03-17T22:48:00Z
TXN-50454,PRJ-1011,2026-02-27,2026-02-28,LABOR,4.0,1000.0,2,-159.0,841.0,INV-9031,2026-02-28T18:47:00Z
TXN-51325,PRJ-1030,2026-02-03,2026-02-05,LABOR,10.0,1750.0,0,0.0,0.0,,2026-02-05T19:47:00Z
TXN-51501,PRJ-1034,2026-03-22,2026-03-23,LABOR,22.0,5500.0,0,0.0,0.0,,2026-03-23T13:21:00Z
TXN-51729,PRJ-1040,2026-03-26,2026-03-26,LABOR,16.0,2400.0,0,0.0,0.0,,2026-03-26T15:25:00Z
TXN-51364,PRJ-1031,2026-02-06,2026-02-06,LABOR,12.0,2520.0,0,0.0,0.0,,2026-02-06T14:46:00Z
TXN-50214,PRJ-1005,2026-01-08,2026-01-08,EXPENSE,0.0,470.0,1,0.0,0.0,,2026-01-08T13:53:00Z
TXN-51574,PRJ-1036,2026-03-23,2026-03-24,LABOR,18.0,4500.0,0,0.0,0.0,,2026-03-24T19:43:00Z
TXN-50363,PRJ-1009,2026-01-13,2026-01-14,EXPENSE,0.0,1353.0,2,-9.0,1344.0,INV-9024,2026-01-14T19:08:00Z
TXN-50690,PRJ-1016,2026-03-03,2026-03-05,LABOR,18.0,3150.0,2,-465.0,2685.0,INV-9047,2026-03-05T13:56:00Z
TXN-50978,PRJ-1022,2026-03-22,2026-03-24,LABOR,18.0,3150.0,1,0.0,0.0,,2026-03-24T13:35:00Z
TXN-50560,PRJ-1013,2026-03-12,2026-03-13,LABOR,18.0,3150.0,2,175.0,3325.0,INV-9038,2026-03-13T17:09:00Z
TXN-51463,PRJ-1033,2026-03-26,2026-03-28,EXPENSE,0.0,113.0,2,3.0,116.0,INV-9094,2026-03-28T22:56:00Z
TXN-51588,PRJ-1036,2026-03-22,2026-03-22,LABOR,10.0,2100.0,2,30.0,2130.0,INV-9102,2026-03-22T17:05:00Z
TXN-50535,PRJ-1013,2026-02-25,2026-02-26,LABOR,10.0,1200.0,2,-63.0,1137.0,INV-9037,2026-02-26T14:04:00Z
TXN-50782,PRJ-1018,2026-03-25,2026-03-26,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-26T21:45:00Z
TXN-51294,PRJ-1029,2026-03-12,2026-03-13,EXPENSE,0.0,1764.0,2,3.0,1767.0,INV-9082,2026-03-13T14:10:00Z
TXN-51349,PRJ-1031,2026-01-13,2026-01-13,LABOR,6.0,1260.0,0,0.0,0.0,,2026-01-13T14:31:00Z
TXN-50237,PRJ-1006,2026-02-10,2026-02-11,LABOR,18.0,4500.0,2,-396.0,4104.0,INV-9016,2026-02-11T17:41:00Z
TXN-51636,PRJ-1038,2026-01-19,2026-01-20,EXPENSE,0.0,1239.0,0,0.0,0.0,,2026-01-20T20:53:00Z
TXN-51052,PRJ-1024,2026-03-12,2026-03-14,LABOR,16.0,1920.0,0,0.0,0.0,,2026-03-14T21:54:00Z
TXN-50797,PRJ-1019,2026-01-03,2026-01-03,EXPENSE,0.0,1216.0,2,-228.0,988.0,INV-9054,2026-01-03T13:28:00Z
TXN-51504,PRJ-1034,2026-03-19,2026-03-19,LABOR,4.0,840.0,0,0.0,0.0,,2026-03-19T16:28:00Z
TXN-50679,PRJ-1016,2026-03-23,2026-03-23,LABOR,8.0,1400.0,0,0.0,0.0,,2026-03-23T21:26:00Z
TXN-50984,PRJ-1023,2026-01-08,2026-01-08,LABOR,4.0,840.0,2,28.0,868.0,INV-9065,2026-01-08T22:06:00Z
TXN-50579,PRJ-1014,2026-02-14,2026-02-14,LABOR,18.0,1710.0,2,-247.0,1463.0,INV-9040,2026-02-14T17:22:00Z
TXN-51688,PRJ-1039,2026-03-18,2026-03-20,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-20T20:30:00Z
TXN-51573,PRJ-1036,2026-03-12,2026-03-12,EXPENSE,0.0,1917.0,0,0.0,0.0,,2026-03-12T21:15:00Z
TXN-50855,PRJ-1020,2026-02-03,2026-02-03,LABOR,14.0,1680.0,2,-163.0,1517.0,INV-9058,2026-02-03T21:23:00Z
TXN-50368,PRJ-1009,2026-01-15,2026-01-16,LABOR,12.0,3000.0,0,0.0,0.0,,2026-01-16T19:23:00Z
TXN-50804,PRJ-1019,2026-02-08,2026-02-08,LABOR,6.0,1500.0,2,-19.0,1481.0,INV-9055,2026-02-08T16:33:00Z
TXN-50667,PRJ-1016,2026-02-12,2026-02-14,LABOR,14.0,1330.0,2,-236.0,1094.0,INV-9046,2026-02-14T20:45:00Z
TXN-50300,PRJ-1007,2026-03-27,2026-03-29,LABOR,16.0,4000.0,0,0.0,0.0,,2026-03-29T16:07:00Z
TXN-50049,PRJ-1002,2026-01-02,2026-01-04,LABOR,20.0,1900.0,2,-314.0,1586.0,INV-9003,2026-01-04T18:55:00Z
TXN-50669,PRJ-1016,2026-02-09,2026-02-11,EXPENSE,0.0,1795.0,2,-313.0,1482.0,INV-9046,2026-02-11T18:19:00Z
TXN-50148,PRJ-1004,2026-02-09,2026-02-10,LABOR,20.0,4200.0,0,0.0,0.0,,2026-02-10T13:40:00Z
TXN-51578,PRJ-1036,2026-03-10,2026-03-10,LABOR,8.0,2000.0,0,0.0,0.0,,2026-03-10T16:48:00Z
TXN-51216,PRJ-1028,2026-02-13,2026-02-14,EXPENSE,0.0,1466.0,2,-283.0,1183.0,INV-9078,2026-02-14T13:00:00Z
TXN-50379,PRJ-1009,2026-02-11,2026-02-12,LABOR,4.0,1000.0,2,-174.0,826.0,INV-9025,2026-02-12T18:24:00Z
TXN-50625,PRJ-1015,2026-02-04,2026-02-06,LABOR,16.0,3360.0,2,-621.0,2739.0,INV-9043,2026-02-06T21:57:00Z
TXN-50194,PRJ-1005,2026-03-24,2026-03-26,LABOR,18.0,1710.0,0,0.0,0.0,,2026-03-26T15:25:00Z
TXN-50758,PRJ-1018,2026-02-09,2026-02-10,LABOR,8.0,760.0,2,-140.0,620.0,INV-9052,2026-02-10T20:03:00Z
TXN-50543,PRJ-1013,2026-02-06,2026-02-07,EXPENSE,0.0,2012.0,0,0.0,0.0,,2026-02-07T19:56:00Z
TXN-50516,PRJ-1012,2026-03-12,2026-03-14,LABOR,6.0,720.0,0,0.0,0.0,,2026-03-14T14:34:00Z
TXN-50649,PRJ-1015,2026-03-24,2026-03-24,LABOR,18.0,4500.0,2,-891.0,3609.0,INV-9044,2026-03-24T21:09:00Z
TXN-50899,PRJ-1021,2026-02-08,2026-02-09,LABOR,8.0,760.0,2,50.0,810.0,INV-9061,2026-02-09T20:10:00Z
TXN-50858,PRJ-1020,2026-02-07,2026-02-09,LABOR,8.0,1400.0,2,-179.0,1221.0,INV-9058,2026-02-09T14:37:00Z
TXN-51082,PRJ-1025,2026-02-22,2026-02-22,LABOR,10.0,1500.0,2,-147.0,1353.0,INV-9071,2026-02-22T18:08:00Z
TXN-51614,PRJ-1037,2026-03-25,2026-03-27,LABOR,18.0,4500.0,0,0.0,0.0,,2026-03-27T17:49:00Z
TXN-50440,PRJ-1010,2026-03-14,2026-03-15,LABOR,22.0,2090.0,2,85.0,2175.0,INV-9029,2026-03-15T15:39:00Z
TXN-50078,PRJ-1002,2026-03-26,2026-03-28,EXPENSE,0.0,412.0,0,0.0,0.0,,2026-03-28T14:48:00Z
TXN-50332,PRJ-1008,2026-02-22,2026-02-24,LABOR,18.0,3780.0,2,-303.0,3477.0,INV-9022,2026-02-24T17:38:00Z
TXN-50982,PRJ-1023,2026-01-02,2026-01-04,LABOR,14.0,2450.0,2,-69.0,2381.0,INV-9065,2026-01-04T14:14:00Z
TXN-50962,PRJ-1022,2026-03-25,2026-03-27,EXPENSE,0.0,326.0,0,0.0,0.0,,2026-03-27T16:04:00Z
TXN-51486,PRJ-1034,2026-02-02,2026-02-04,EXPENSE,0.0,935.0,2,-63.0,872.0,INV-9096,2026-02-04T18:35:00Z
TXN-50586,PRJ-1014,2026-02-23,2026-02-25,LABOR,22.0,4620.0,0,0.0,0.0,,2026-02-25T13:39:00Z
TXN-51062,PRJ-1025,2026-01-18,2026-01-20,EXPENSE,0.0,611.0,2,43.0,654.0,INV-9070,2026-01-20T18:57:00Z
TXN-51505,PRJ-1034,2026-03-14,2026-03-16,LABOR,4.0,600.0,0,0.0,0.0,,2026-03-16T13:34:00Z
TXN-50537,PRJ-1013,2026-02-05,2026-02-07,LABOR,6.0,570.0,2,-4.0,566.0,INV-9037,2026-02-07T21:37:00Z
TXN-50896,PRJ-1021,2026-01-23,2026-01-23,LABOR,16.0,1920.0,0,0.0,0.0,,2026-01-23T21:50:00Z
TXN-51377,PRJ-1031,2026-03-14,2026-03-16,LABOR,4.0,600.0,2,-95.0,505.0,INV-9088,2026-03-16T20:58:00Z
TXN-50529,PRJ-1013,2026-01-10,2026-01-12,LABOR,20.0,3500.0,2,41.0,3541.0,INV-9036,2026-01-12T21:21:00Z
TXN-51754,PRJ-1033,2026-03-08,2026-03-08,LABOR,16.0,3360.0,2,-1680.0,1680.0,INV-9117,2026-03-08T22:15:00Z
TXN-50141,PRJ-1004,2026-02-22,2026-02-23,LABOR,4.0,700.0,2,41.0,741.0,INV-9010,2026-02-23T21:26:00Z
TXN-51751,PRJ-1035,2026-03-16,2026-03-16,LABOR,14.0,2450.0,2,-281.0,2169.0,INV-9114,2026-03-16T13:50:00Z
TXN-51128,PRJ-1026,2026-02-04,2026-02-05,EXPENSE,0.0,2467.0,2,154.0,2621.0,INV-9074,2026-02-05T17:49:00Z
TXN-51194,PRJ-1027,2026-02-17,2026-02-17,LABOR,16.0,1920.0,1,0.0,0.0,,2026-02-17T15:44:00Z
TXN-50915,PRJ-1021,2026-03-14,2026-03-16,EXPENSE,0.0,2381.0,0,0.0,0.0,,2026-03-16T18:53:00Z
TXN-50613,PRJ-1015,2026-01-04,2026-01-05,LABOR,10.0,1750.0,2,-132.0,1618.0,INV-9042,2026-01-05T22:05:00Z
TXN-50163,PRJ-1004,2026-03-26,2026-03-28,LABOR,14.0,1330.0,0,0.0,0.0,,2026-03-28T13:56:00Z
TXN-50114,PRJ-1003,2026-03-05,2026-03-07,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-07T15:47:00Z
TXN-51289,PRJ-1029,2026-03-18,2026-03-19,EXPENSE,0.0,1336.0,0,0.0,0.0,,2026-03-19T18:39:00Z
TXN-50904,PRJ-1021,2026-02-12,2026-02-13,LABOR,22.0,2640.0,2,-507.0,2133.0,INV-9061,2026-02-13T21:24:00Z
TXN-51143,PRJ-1026,2026-03-25,2026-03-27,LABOR,8.0,760.0,0,0.0,0.0,,2026-03-27T13:58:00Z
TXN-51477,PRJ-1034,2026-01-03,2026-01-03,EXPENSE,0.0,142.0,2,-16.0,126.0,INV-9095,2026-01-03T20:39:00Z
TXN-50611,PRJ-1015,2026-01-04,2026-01-04,EXPENSE,0.0,1061.0,2,46.0,1107.0,INV-9042,2026-01-04T20:30:00Z
TXN-51127,PRJ-1026,2026-02-23,2026-02-23,LABOR,12.0,1800.0,2,-334.0,1466.0,INV-9074,2026-02-23T21:55:00Z
TXN-50531,PRJ-1013,2026-01-12,2026-01-12,LABOR,10.0,1750.0,0,0.0,0.0,,2026-01-12T19:35:00Z
TXN-51435,PRJ-1033,2026-02-27,2026-02-28,LABOR,4.0,840.0,2,-48.0,792.0,INV-9093,2026-02-28T13:42:00Z
TXN-51496,PRJ-1034,2026-02-24,2026-02-24,LABOR,18.0,3150.0,0,0.0,0.0,,2026-02-24T22:08:00Z
TXN-50455,PRJ-1011,2026-02-10,2026-02-10,LABOR,22.0,2090.0,2,75.0,2165.0,INV-9031,2026-02-10T17:30:00Z
TXN-50431,PRJ-1010,2026-03-04,2026-03-06,LABOR,12.0,2520.0,0,0.0,0.0,,2026-03-06T15:10:00Z
TXN-51079,PRJ-1025,2026-02-25,2026-02-25,EXPENSE,0.0,736.0,2,-11.0,725.0,INV-9071,2026-02-25T22:06:00Z
TXN-50477,PRJ-1011,2026-03-26,2026-03-27,EXPENSE,0.0,308.0,2,5.0,313.0,INV-9032,2026-03-27T13:05:00Z
TXN-51645,PRJ-1038,2026-02-11,2026-02-11,LABOR,18.0,3150.0,2,-152.0,2998.0,INV-9106,2026-02-11T21:00:00Z
TXN-50626,PRJ-1015,2026-02-27,2026-02-28,LABOR,18.0,2160.0,0,0.0,0.0,,2026-02-28T15:49:00Z
TXN-50764,PRJ-1018,2026-02-24,2026-02-24,LABOR,10.0,2100.0,2,-227.0,1873.0,INV-9052,2026-02-24T20:56:00Z
TXN-51707,PRJ-1040,2026-01-07,2026-01-09,EXPENSE,0.0,1004.0,2,-13.0,991.0,INV-9109,2026-01-09T22:33:00Z
TXN-50006,PRJ-1001,2026-01-25,2026-01-27,LABOR,18.0,2700.0,2,-507.0,2193.0,INV-9001,2026-01-27T17:32:00Z
TXN-51610,PRJ-1037,2026-03-23,2026-03-23,EXPENSE,0.0,1206.0,0,0.0,0.0,,2026-03-23T14:52:00Z
TXN-50421,PRJ-1010,2026-02-08,2026-02-09,LABOR,16.0,1520.0,0,0.0,0.0,,2026-02-09T13:03:00Z
TXN-50612,PRJ-1015,2026-01-20,2026-01-21,LABOR,16.0,2400.0,2,138.0,2538.0,INV-9042,2026-01-21T19:36:00Z
TXN-51417,PRJ-1032,2026-03-13,2026-03-13,LABOR,8.0,760.0,0,0.0,0.0,,2026-03-13T20:27:00Z
TXN-50370,PRJ-1009,2026-01-06,2026-01-06,EXPENSE,0.0,1566.0,0,0.0,0.0,,2026-01-06T21:14:00Z
TXN-50676,PRJ-1016,2026-03-13,2026-03-13,EXPENSE,0.0,1634.0,0,0.0,0.0,,2026-03-13T20:14:00Z
TXN-50273,PRJ-1007,2026-01-23,2026-01-24,EXPENSE,0.0,1228.0,0,0.0,0.0,,2026-01-24T13:20:00Z
TXN-50103,PRJ-1003,2026-02-27,2026-02-28,EXPENSE,0.0,1189.0,2,-26.0,1163.0,INV-9007,2026-02-28T21:34:00Z
TXN-50276,PRJ-1007,2026-01-06,2026-01-06,EXPENSE,0.0,405.0,0,0.0,0.0,,2026-01-06T14:19:00Z
TXN-50270,PRJ-1007,2026-01-16,2026-01-16,LABOR,10.0,950.0,2,-106.0,844.0,INV-9018,2026-01-16T18:27:00Z
TXN-50354,PRJ-1008,2026-03-23,2026-03-24,EXPENSE,0.0,1125.0,0,0.0,0.0,,2026-03-24T16:59:00Z
TXN-50326,PRJ-1008,2026-01-18,2026-01-18,LABOR,6.0,1260.0,0,0.0,0.0,,2026-01-18T14:26:00Z
TXN-51013,PRJ-1024,2026-01-12,2026-01-12,LABOR,16.0,4000.0,2,-528.0,3472.0,INV-9067,2026-01-12T13:16:00Z
TXN-50071,PRJ-1002,2026-03-17,2026-03-17,LABOR,14.0,2100.0,0,0.0,0.0,,2026-03-17T20:19:00Z
TXN-50467,PRJ-1011,2026-03-20,2026-03-21,EXPENSE,0.0,1806.0,0,0.0,0.0,,2026-03-21T17:20:00Z
TXN-51250,PRJ-1029,2026-01-21,2026-01-21,LABOR,4.0,480.0,2,-72.0,408.0,INV-9080,2026-01-21T17:58:00Z
TXN-50047,PRJ-1002,2026-01-26,2026-01-26,LABOR,8.0,760.0,2,-8.0,752.0,INV-9003,2026-01-26T22:07:00Z
TXN-51272,PRJ-1029,2026-02-09,2026-02-09,EXPENSE,0.0,746.0,0,0.0,0.0,,2026-02-09T14:40:00Z
TXN-51462,PRJ-1033,2026-03-25,2026-03-26,LABOR,10.0,1500.0,2,-38.0,1462.0,INV-9094,2026-03-26T14:26:00Z
TXN-50398,PRJ-1009,2026-03-08,2026-03-10,LABOR,20.0,5000.0,2,199.0,5199.0,INV-9026,2026-03-10T19:52:00Z
TXN-50051,PRJ-1002,2026-01-26,2026-01-27,EXPENSE,0.0,773.0,0,0.0,0.0,,2026-01-27T17:01:00Z
TXN-50409,PRJ-1010,2026-01-07,2026-01-08,LABOR,6.0,1500.0,2,-230.0,1270.0,INV-9027,2026-01-08T17:37:00Z
TXN-51165,PRJ-1027,2026-01-23,2026-01-23,LABOR,12.0,1800.0,0,0.0,0.0,,2026-01-23T15:02:00Z
TXN-50644,PRJ-1015,2026-03-12,2026-03-14,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-14T18:25:00Z
TXN-50540,PRJ-1013,2026-02-12,2026-02-13,EXPENSE,0.0,999.0,2,-155.0,844.0,INV-9037,2026-02-13T22:00:00Z
TXN-50005,PRJ-1001,2026-01-09,2026-01-10,EXPENSE,0.0,1775.0,2,127.0,1902.0,INV-9001,2026-01-10T16:26:00Z
TXN-50702,PRJ-1017,2026-02-04,2026-02-05,LABOR,8.0,760.0,2,-112.0,648.0,INV-9049,2026-02-05T18:04:00Z
TXN-50517,PRJ-1012,2026-03-12,2026-03-13,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-13T16:49:00Z
TXN-51704,PRJ-1040,2026-01-20,2026-01-22,LABOR,16.0,2400.0,2,39.0,2439.0,INV-9109,2026-01-22T17:22:00Z
TXN-51133,PRJ-1026,2026-02-23,2026-02-24,LABOR,6.0,1260.0,0,0.0,0.0,,2026-02-24T20:20:00Z
TXN-50671,PRJ-1016,2026-02-06,2026-02-06,LABOR,10.0,1200.0,2,49.0,1249.0,INV-9046,2026-02-06T13:36:00Z
TXN-51600,PRJ-1037,2026-02-08,2026-02-10,LABOR,4.0,600.0,2,-62.0,538.0,INV-9104,2026-02-10T21:00:00Z
TXN-50533,PRJ-1013,2026-01-22,2026-01-22,LABOR,8.0,1680.0,0,0.0,0.0,,2026-01-22T15:52:00Z
TXN-50911,PRJ-1021,2026-02-10,2026-02-12,LABOR,22.0,4620.0,0,0.0,0.0,,2026-02-12T13:43:00Z
TXN-50820,PRJ-1019,2026-03-27,2026-03-28,LABOR,14.0,1330.0,0,0.0,0.0,,2026-03-28T17:01:00Z
TXN-51109,PRJ-1026,2026-01-25,2026-01-25,LABOR,22.0,3300.0,2,-92.0,3208.0,INV-9073,2026-01-25T16:13:00Z
TXN-50837,PRJ-1019,2026-03-10,2026-03-11,LABOR,4.0,840.0,2,18.0,858.0,INV-9056,2026-03-11T13:50:00Z
TXN-51005,PRJ-1023,2026-03-12,2026-03-14,LABOR,4.0,840.0,0,0.0,0.0,,2026-03-14T22:40:00Z
TXN-50475,PRJ-1011,2026-03-02,2026-03-04,EXPENSE,0.0,1854.0,0,0.0,0.0,,2026-03-04T21:28:00Z
TXN-51359,PRJ-1031,2026-02-05,2026-02-06,LABOR,20.0,2400.0,2,-235.0,2165.0,INV-9087,2026-02-06T13:07:00Z
TXN-51739,PRJ-1040,2026-03-16,2026-03-16,LABOR,10.0,1750.0,2,127.0,1877.0,INV-9111,2026-03-16T19:27:00Z
TXN-50968,PRJ-1022,2026-03-03,2026-03-05,LABOR,16.0,2400.0,0,0.0,0.0,,2026-03-05T21:14:00Z
TXN-50359,PRJ-1008,2026-03-13,2026-03-15,LABOR,12.0,2520.0,2,41.0,2561.0,INV-9023,2026-03-15T20:34:00Z
TXN-50972,PRJ-1022,2026-03-20,2026-03-21,LABOR,20.0,1900.0,2,-108.0,1792.0,INV-9064,2026-03-21T13:09:00Z
TXN-50435,PRJ-1010,2026-03-21,2026-03-23,EXPENSE,0.0,2427.0,2,174.0,2601.0,INV-9029,2026-03-23T14:33:00Z
TXN-51195,PRJ-1028,2026-01-06,2026-01-06,EXPENSE,0.0,568.0,2,-3.0,565.0,INV-9077,2026-01-06T15:54:00Z
TXN-51304,PRJ-1030,2026-01-16,2026-01-16,LABOR,12.0,1140.0,0,0.0,0.0,,2026-01-16T13:09:00Z
TXN-51700,PRJ-1040,2026-01-21,2026-01-23,LABOR,12.0,1140.0,2,-105.0,1035.0,INV-9109,2026-01-23T22:19:00Z
TXN-50966,PRJ-1022,2026-03-20,2026-03-21,EXPENSE,0.0,2378.0,0,0.0,0.0,,2026-03-21T17:52:00Z
TXN-50094,PRJ-1003,2026-01-25,2026-01-27,LABOR,4.0,600.0,2,10.0,610.0,INV-9006,2026-01-27T14:48:00Z
TXN-50881,PRJ-1020,2026-03-05,2026-03-05,LABOR,16.0,4000.0,0,0.0,0.0,,2026-03-05T16:20:00Z
TXN-51261,PRJ-1029,2026-02-21,2026-02-22,EXPENSE,0.0,975.0,2,-93.0,882.0,INV-9081,2026-02-22T21:10:00Z
TXN-50709,PRJ-1017,2026-02-16,2026-02-16,EXPENSE,0.0,1379.0,2,80.0,1459.0,INV-9049,2026-02-16T20:48:00Z
TXN-51545,PRJ-1035,2026-03-23,2026-03-25,LABOR,18.0,4500.0,0,0.0,0.0,,2026-03-25T16:07:00Z
TXN-51264,PRJ-1029,2026-02-15,2026-02-16,LABOR,20.0,1900.0,2,-314.0,1586.0,INV-9081,2026-02-16T15:35:00Z
TXN-51552,PRJ-1036,2026-01-20,2026-01-21,EXPENSE,0.0,2424.0,2,-299.0,2125.0,INV-9100,2026-01-21T16:45:00Z
TXN-51397,PRJ-1032,2026-02-20,2026-02-22,EXPENSE,0.0,2327.0,0,0.0,0.0,,2026-02-22T22:59:00Z
TXN-51115,PRJ-1026,2026-01-10,2026-01-11,LABOR,12.0,1440.0,2,-49.0,1391.0,INV-9073,2026-01-11T18:01:00Z
TXN-51716,PRJ-1040,2026-02-13,2026-02-14,LABOR,14.0,3500.0,2,-644.0,2856.0,INV-9110,2026-02-14T18:23:00Z
TXN-50189,PRJ-1005,2026-02-19,2026-02-20,LABOR,12.0,1140.0,0,0.0,0.0,,2026-02-20T16:57:00Z
TXN-51476,PRJ-1034,2026-01-23,2026-01-24,LABOR,8.0,1680.0,2,-289.0,1391.0,INV-9095,2026-01-24T19:00:00Z
TXN-51445,PRJ-1033,2026-02-07,2026-02-07,EXPENSE,0.0,685.0,0,0.0,0.0,,2026-02-07T13:40:00Z
TXN-50863,PRJ-1020,2026-02-12,2026-02-12,LABOR,20.0,3500.0,2,-194.0,3306.0,INV-9058,2026-02-12T20:31:00Z
TXN-51760,PRJ-1002,2026-03-30,2026-04-01,LABOR,8.0,1400.0,0,0.0,0.0,,2026-04-01T19:21:00Z
TXN-50344,PRJ-1008,2026-02-12,2026-02-14,EXPENSE,0.0,663.0,0,0.0,0.0,,2026-02-14T14:18:00Z
TXN-51047,PRJ-1024,2026-03-08,2026-03-08,EXPENSE,0.0,1560.0,0,0.0,0.0,,2026-03-08T17:34:00Z
